"id_schedule_block",Session Title,Date,Start Time,End Time,Description,Location,Track Title,UID
16554,"Pathfinder Society 7-99: Through Maelstrom Rift",08/13/2016,09:00,14:00,"Even the limitless Plane of Air is at risk of eldritch instability, and a cult dedicated to the planes’ integrity has sensed an imminent calamity brewing deep within a primal storm. In this special adventure, the players portray a diverse coalition of elemental guardians that must embark on perilous journey into the maelstrom’s heart and avert a disaster that threatens the Inner Sphere. (Pregen 6)","G6E","",
16555,"Pathfinder Society : We Be Goblins Too!",08/13/2016,09:00,14:00,"The Licktoads, once the great and fierce goblin tribe in Brinestump Marsh, were defeated by human adventurers! All that remains of the tribe are its four goblin 'heroes'—Reta Bigbad the fighter, Chuffy Lickwound the rogue, Poog the cleric of Zarongel, and Mogmurch the alchemist. Homeless and bored, they left their swampy homeland to join the neighboring goblin tribe, the Birdcrunchers. The good news is that the Birdcrunchers are willing to let the goblin heroes join their tribe. The better news is that the Birdcrunchers have heard of these four, and want one of them to become their new chieftain. The bad news is that before the goblins can join, they'll need to endure a series of dangerous and humiliating tests. Very dangerous. Very humiliating. The worse news is that lately Birdcruncher chieftains have had really short lifespans—they're being killed by the pet fire-breathing boar of a local ogre who wants the Birdcruncher land as his own. Can the four heroes of the now-dead Licktoad tribe save the Birdcrunchers and, in so doing, become their new leaders? (Pregen level 3)","G6F","",
16556,"Pathfinder Adventure Card Game : Season of the Goblin",08/13/2016,09:00,14:00,"An adaptation of the Free RPG Day adventures We Be Goblins! & We Be Goblins Too!. Birds will be crunched, toads will be licked, & many, many things will be exploded.","G6J","",
16618,"DDAL04-01 Suits of the Mists",08/13/2016,09:00,14:00,"Strange things are afoot in the Moonsea. The factions have called all those willing and able to investigate strange occurrences in the region surrounding Phlan. Dark whispers and unseen terrors lurk in the misty shadows between this world and someplace much more sinister. Unveil the horrors before it is too late! Part one of Misty Fortunes and Absent Hearts. (Characters of Level 1-2, optimized for 1st)","G6K","",
18338,"DDLE4 Death House",08/13/2016,09:00,14:00,"Death House is the name given to an old row house in the village of Barovia. The house has been burned to the ground many times, only to rise from the ashes time and again-by its own will or that of Strahd. Locals give the building a wide berth for fear of antagonizing the evil spirits believed to haunt it. Celebrate Season 4 with this special event written specifically for the launch of our latest D&D season. (Characters of Level 1-4)","G6L","",
18353,"D&D5th Lost Mine of Phandelver",08/13/2016,09:00,14:00,"The characters are in the city of Neverwinter when their dwarf patron and friend, Gundren Rockseeker, hires them to escort a wagon to Phandalin.  Gundren has gone ahead with a warrior, Sildar Hallwinter, to attend to business in the town while the characters follow with the supplies.  The characters will be paid 10 gp each by the owner of Barthen's Provisions in Phandalin when they deliver the wagon safely to that trading post.   (Characters of Level 1-4)","G6L","",
16621,"DDAL04-01 Suits of the Mists",08/13/2016,09:00,14:00,"Strange things are afoot in the Moonsea. The factions have called all those willing and able to investigate strange occurrences in the region surrounding Phlan. Dark whispers and unseen terrors lurk in the misty shadows between this world and someplace much more sinister. Unveil the horrors before it is too late! Part one of Misty Fortunes and Absent Hearts. (Characters of Level 1-2, optimized for 1st)","G6N","",
17675,"Convention Runners Roundtable",08/13/2016,09:00,10:30,"Are you curious about what goes on behind the scenes in setting up events like AnimeFest? Do you have any ideas of your own when it comes to running a convention? Come on by and meet with members of the AnimeFest convention committee leadership team, and possibly leaders from other conventions as well, as we discuss current issues in the convention world and share ideas for improving events worldwide! (Joe Chan)","ME","Industry",
17676,"Body Types and Cosplay",08/13/2016,09:00,10:00,"Cosplay is a hobby for everyone to enjoy, no matter what shape or size they may be. Sometimes your body type matches the character you've chosen, but sometimes it doesn't. In this panel we cover basic body types and how to fit and flatter them while selecting and making costumes. We will also cover some tips and tricks for manipulating your body shape. Hosted by Cat-chan Cosplay and C.C. Cosplay. (Cat-chan, CC, Gren, Ash)","P1","Cosplay",
17677,"Dancing with PandaTwerk",08/13/2016,09:00,10:30,"We're bringing back last year's very popular dance workshop. No dance experience required, come ready to have a good time! (LeyLee, Ashley Koeneke, SenHime)","P2","Music",
17678,"Cosplay Fitness Basics",08/13/2016,09:00,10:30,"How fitness and cosplay can tie into one another. Fitness is not just for a select group of individuals but for everyone! Even beginners and the self-conscious! Learn the basic moves and proper form for exercise and how fitness played a role for other cosplayers in their lives. You will gain some knowledge and understanding about fitness to give you the confidence you need to take on your fitness goals! Please wear athletic gear (basketball shorts, athletic shoes, tennis shoes, tights, etc) if you plan on participating in our demos. Others may be chosen, but proper attire would be best. Cosplaying is always welcomed! (Takeo)","P3","Cosplay",
17679,"Wig Styling 101",08/13/2016,09:00,10:00,"A quick and dirty introduction to the ins and outs of styling wigs for cosplay. Wanna know how to make the perkiest Sailor Moon buns this side of Crystal Tokyo? Need spikes the cast of Final Fantasy would envy? Just want to know how to make the bangs look decent just this once? This is the panel for you.","P4","Cosplay",
17680,"Photography and Posing 101",08/13/2016,09:00,10:00,"Looking to make the most out of your photo shoots this Animefest or wanting to learn ways to enhance your skills? This panel is designed to help photographers learn how to make the most out of their camera and available lighting and to help both models and photographers with posing to show off their cosplays. (Brian)","P5","Cosplay",
17681,"Morning Bending with Toph 101",08/13/2016,09:00,11:00,"Back for a second year!  Align your chakra to release those hidden elemental powers known as bending with your guide, the Notorious Toph Beifong.    In this lesson, you will learn to harness all four elements of the world. Earth , Fire, Water, and Air through movements based on the principles of yoga.     Whether your a beginner or a pro, or just looking to kill time between events, this class will be full of laughter and bizarre posing with a blind, old lady.    Try to keep up or watch everyone else look silly, that's always fun. (Souleopard)","P6","Off Topic",
16684,"Autographs",08/13/2016,10:00,11:00,"Guest Autographs (Sake Visual, Austin Tindle, Lindsay Seidel, Lisle Wilkerson, Mark Crilley, Micah Solusod)","AG","Industry",
17326,"Harbour Demo",08/13/2016,10:00,11:00,"Harbour is a worker placement game where players move their worker from building to building, collecting and trading Fish, Livestock, Wood, and Stone; and cashing those resources in to purchase buildings (which are the worker placement spots) from the central pool. Once a building is purchased, it is replaced from the deck, and the central pool is a small subset of the deck, and is therefore different every game.    The game ends when a player has purchased his fourth building. After that round finishes, the player with the most points worth of buildings is the winner!","BG1","",
